panel_data,pre_or_post,age,party,education_summary,education,sex,income,race,lib_or_con,duty_or_choice,voted2012,voted2016,voted_for_2012,voted_for_2016,expectations_2020,feeling_dems,feeling_reps,free_press,checks_and_balances,rule_of_law,agree_on_facts,unitary_executive,journalist_access,media_undermined_concern,media_trust,govt_trust,govt_capture,govt_corruption,foreign_help,govt_principled,urban_unrest,party_summary,expect_inparty_win,day_of_birth,date_cutoff,date_2012_election,days_from_cutoff,age_2012_election,treatment,liberal_index,race_Black,race_Hispanic,race_Asian,race_Native,race_Other,race_NA
6,3,25,5,1,1,1,17,White,5,1,0,0,NA,NA,3,0,70,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,1,1,1,2,3,2,5,Independent,NA,3,1994-11-06,2012-11-06,148,17.596167008898014,1,1,0,0,0,0,0,0
6,3,38,2,5,7,0,6,White,2,2,0,1,NA,1,1,60,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,3,3,1,3,5,2,7,Democrat,1,7,1994-11-06,2012-11-06,-4686,30.830937713894592,0,1,0,0,0,0,0,0
6,3,42,2,4,6,1,22,Asian,3,7,0,NA,NA,1,1,35,0,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.4758983147661229,1.1222562270427896,3,2,1,3,5,1,6,Democrat,1,18,1994-11-06,2012-11-06,-5893,34.13552361396304,0,0.9520027768709008,0,0,1,0,0,0
6,3,49,NA,5,7,0,1,White,2,1,0,NA,NA,1,1,70,15,0.9478587299914999,-0.4082399484297345,0.573083703561271,0.965379884379451,0.3034055714462606,0.4758983147661229,-0.34624101076783853,4,2,1,3,5,2,7,NA,NA,18,1994-11-06,2012-11-06,-8634,41.63997262149213,0,0.8605592350095991,0,0,0,0,0,0
6,3,22,6,4,6,1,22,White,5,2,0,1,NA,2,1,25,25,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,-1.1200103352027624,0.3034055714462606,0.4758983147661229,-0.34624101076783853,5,2,1,3,3,2,5,Republican,0,24,1994-11-06,2012-11-06,1326,14.3709787816564,1,0.6704667214708045,0,0,0,0,0,0
6,1,59,7,3,3,1,19,White,6,1,1,NA,2,2,3,0,70,0.9478587299914999,0.7207302104367574,-0.7622234905552797,0.965379884379451,0.8491507732232628,NA,-1.8147382485784667,1,2,1,2,5,1,2,Republican,1,24,1994-11-06,2012-11-06,-12158,51.28815879534565,0,NA,0,0,0,0,0,0
6,3,57,1,3,3,0,11,Hispanic,4,1,1,NA,1,1,3,85,60,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,-1.1200103352027624,0.3034055714462606,0.4758983147661229,0.3880076081374755,3,3,1,3,5,1,4,Democrat,0,21,1994-11-06,2012-11-06,-11400,49.21286789869952,0,0.7309311351229844,0,1,0,0,0,0
6,1,49,2,3,3,1,11,White,2,1,1,NA,1,1,NA,70,15,-0.5605616145111023,0.7207302104367574,0.573083703561271,0.965379884379451,-2.4253204374387503,0.9891219875531179,0.3880076081374755,4,2,1,2,5,1,6,Democrat,NA,8,1994-11-06,2012-11-06,-8703,41.828884325804246,0,0.8296728348744802,0,0,0,0,0,0
6,3,39,1,3,3,0,1,White,5,1,0,NA,NA,NA,1,85,60,-0.5605616145111023,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,0.3880076081374755,1,4,2,4,5,2,7,Democrat,1,15,1994-11-06,2012-11-06,-4739,30.976043805612594,0,0.870762298899273,0,0,0,0,0,0
6,3,73,1,4,6,1,11,White,3,1,1,1,1,1,1,70,20,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,-0.7880848321077437,0.9891219875531179,1.1222562270427896,4,3,1,4,5,1,5,Democrat,1,26,1994-11-06,2012-11-06,-17420,65.69472963723477,0,0.9630464685369102,0,0,0,0,0,0
6,3,73,7,5,7,0,21,White,7,1,1,NA,2,2,3,0,85,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.3034055714462606,0.9891219875531179,1.1222562270427896,2,2,1,3,5,2,1,Republican,1,3,1994-11-06,2012-11-06,-17140,64.92813141683779,0,0.98768215617897,0,0,0,0,0,0
6,3,43,NA,4,6,0,17,White,4,2,1,NA,1,1,NA,60,40,-0.5605616145111023,0.7207302104367574,0.573083703561271,-1.1200103352027624,-1.333830033884746,0.9891219875531179,0.3880076081374755,3,4,1,4,5,2,6,NA,NA,17,1994-11-06,2012-11-06,-6412,35.5564681724846,0,0.7886733247137663,0,0,0,0,0,0
6,3,45,NA,5,7,0,9,Asian,4,7,0,NA,NA,NA,3,50,40,0.1936485577401988,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,0.3880076081374755,5,2,2,4,5,2,6,NA,NA,13,1994-11-06,2012-11-06,-6933,36.982888432580424,0,0.9067179874464334,0,0,1,0,0,0
6,3,66,6,4,6,1,22,White,5,7,1,NA,NA,NA,1,40,50,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.3034055714462606,0.9891219875531179,0.3880076081374755,4,2,2,4,5,2,3,Republican,0,26,1994-11-06,2012-11-06,-14590,57.946611909650926,0,0.9631734310739508,0,0,0,0,0,0
6,3,72,NA,5,8,1,20,Other,2,3,1,NA,1,1,NA,60,15,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.3034055714462606,0.9891219875531179,1.1222562270427896,3,2,1,4,5,1,7,NA,NA,21,1994-11-06,2012-11-06,-16847,64.12594113620807,0,0.9548645572775831,0,0,0,0,1,0
6,3,58,1,5,7,1,21,White,3,6,1,1,1,1,NA,85,15,0.1936485577401988,-1.5372101072962265,0.573083703561271,-1.1200103352027624,0.8491507732232628,0.9891219875531179,1.1222562270427896,5,4,2,3,5,1,5,Democrat,NA,10,1994-11-06,2012-11-06,-11654,49.908281998631075,0,0.7725574201868256,0,0,0,0,0,0
6,3,38,5,1,1,0,1,NA,2,5,0,NA,NA,NA,3,30,50,-2.0689819590137044,-3.7951504250292105,-4.768145072904932,-3.2054005547849758,-0.7880848321077437,-0.5505490308078672,-1.0804896296731525,3,1,1,2,4,2,NA,Independent,NA,5,1994-11-06,2012-11-06,-4657,30.751540041067763,0,0.10700112925124632,NA,NA,NA,NA,NA,1
6,3,60,1,3,5,0,2,White,2,1,1,1,1,1,1,85,0,-1.3147717867624034,-0.4082399484297345,-0.7622234905552797,-2.162705444993869,0.8491507732232628,NA,-0.34624101076783853,2,3,1,3,5,1,7,Democrat,1,16,1994-11-06,2012-11-06,-12531,52.309377138945926,0,NA,0,0,0,0,0,0
6,3,32,4,4,6,1,10,NA,99,4,0,0,NA,NA,NA,0,0,-0.5605616145111023,-3.7951504250292105,-4.768145072904932,0.965379884379451,-0.7880848321077437,NA,-0.34624101076783853,1,1,1,1,3,2,7,Independent,NA,8,1994-11-06,2012-11-06,-2463,24.744695414099933,0,NA,NA,NA,NA,NA,NA,1
6,3,60,NA,4,6,0,19,White,4,1,1,NA,2,1,1,70,30,-0.5605616145111023,0.7207302104367574,0.573083703561271,0.965379884379451,-1.8795752356617481,0.9891219875531179,1.1222562270427896,4,3,1,3,5,1,5,NA,NA,10,1994-11-06,2012-11-06,-12659,52.65982203969884,0,0.8664994038005294,0,0,0,0,0,0
6,3,45,6,4,6,0,20,White,5,4,1,1,2,2,1,30,70,-0.5605616145111023,0.7207302104367574,0.573083703561271,-1.1200103352027624,-1.8795752356617481,-0.5505490308078672,-1.0804896296731525,1,2,1,4,4,1,5,Republican,0,13,1994-11-06,2012-11-06,-7025,37.23477070499658,0,0.6817991579995607,0,0,0,0,0,0
6,1,32,5,4,6,0,19,White,5,6,1,1,2,2,3,0,70,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,-1.8147382485784667,1,2,1,2,2,NA,3,Independent,NA,16,1994-11-06,2012-11-06,-2395,24.55852156057495,0,0.901965099579923,0,0,0,0,0,0
6,3,59,5,3,5,1,17,White,4,7,1,1,1,1,3,30,70,0.9478587299914999,0.7207302104367574,-2.0975306846718307,-0.07731522541165571,0.8491507732232628,-1.5769963763818573,-0.34624101076783853,2,2,1,4,5,2,6,Independent,NA,11,1994-11-06,2012-11-06,-12352,51.81930184804928,0,0.7371749524666131,0,0,0,0,0,0
6,3,40,NA,3,3,1,16,White,99,6,1,1,1,1,1,30,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,-0.7880848321077437,0.4758983147661229,1.1222562270427896,3,2,1,4,5,2,7,NA,NA,12,1994-11-06,2012-11-06,-5077,31.901437371663246,0,0.9478668443091978,0,0,0,0,0,0
6,1,72,1,2,2,0,1,White,4,1,NA,1,NA,1,1,85,15,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,0.4758983147661229,0.3880076081374755,3,2,1,4,5,1,7,Democrat,1,12,1994-11-06,2012-11-06,-16979,64.48733744010951,0,0.7760665778454012,0,0,0,0,0,0
6,3,62,7,2,2,1,2,White,4,7,1,NA,2,2,3,0,100,-2.0689819590137044,NA,0.573083703561271,NA,-2.4253204374387503,0.4758983147661229,-1.8147382485784667,5,3,1,3,2,2,1,Republican,1,8,1994-11-06,2012-11-06,-13270,54.332648870636554,0,NA,0,0,0,0,0,0
6,3,28,1,4,6,0,11,White,2,1,1,NA,1,1,3,70,0,0.1936485577401988,-0.4082399484297345,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,0.3880076081374755,4,3,1,4,5,1,7,Democrat,0,28,1994-11-06,2012-11-06,-982,20.689938398357288,0,0.8766097396162001,0,0,0,0,0,0
6,3,72,4,5,7,0,21,Native,1,7,1,NA,NA,NA,1,15,30,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,0.3880076081374755,4,2,1,3,5,1,6,Independent,NA,6,1994-11-06,2012-11-06,-17106,64.83504449007529,0,0.942673675993594,0,0,0,1,0,0
6,3,65,1,4,6,0,17,Hispanic,2,1,1,NA,1,1,1,75,15,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,2,1,3,5,1,7,Democrat,1,5,1994-11-06,2012-11-06,-14277,57.08966461327858,0,1,0,1,0,0,0,0
6,3,50,6,3,4,1,4,White,5,3,0,NA,NA,NA,3,15,70,-1.3147717867624034,-0.4082399484297345,-2.0975306846718307,-2.162705444993869,0.3034055714462606,-0.5505490308078672,-1.8147382485784667,2,4,1,4,4,1,NA,Republican,1,23,1994-11-06,2012-11-06,-8749,41.95482546201232,0,0.46977079671509414,0,0,0,0,0,0
6,1,33,2,3,3,0,4,Black,99,4,0,0,NA,NA,1,60,15,-0.5605616145111023,-1.5372101072962265,0.573083703561271,-0.07731522541165571,-2.4253204374387503,-0.03732535802087215,-1.0804896296731525,2,1,1,3,5,1,7,Democrat,1,12,1994-11-06,2012-11-06,-2582,25.07049965776865,0,0.5916268438443898,1,0,0,0,0,0
6,3,32,1,4,6,0,19,White,1,1,1,1,1,1,3,30,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,3,2,1,4,5,1,7,Democrat,0,28,1994-11-06,2012-11-06,-2474,24.774811772758383,0,1,0,0,0,0,0,0
6,3,19,2,1,1,1,3,White,2,7,0,0,NA,NA,1,85,15,-2.0689819590137044,-0.4082399484297345,0.573083703561271,-1.1200103352027624,NA,0.4758983147661229,-1.0804896296731525,3,3,1,2,5,1,7,Democrat,1,11,1994-11-06,2012-11-06,2378,11.490759753593428,1,NA,0,0,0,0,0,0
6,3,27,5,3,4,0,8,Black,99,7,NA,NA,NA,NA,1,15,65,-0.5605616145111023,-0.4082399484297345,0.573083703561271,0.965379884379451,-0.7880848321077437,0.9891219875531179,NA,2,2,1,1,2,2,NA,Independent,NA,9,1994-11-06,2012-11-06,-393,19.077344284736483,0,NA,1,0,0,0,0,0
6,3,58,2,1,1,0,6,Other,99,6,1,0,1,NA,3,35,65,-0.5605616145111023,-1.5372101072962265,-3.4328378787883813,-2.162705444993869,-0.7880848321077437,-0.5505490308078672,-1.8147382485784667,2,3,1,4,3,2,1,Democrat,0,17,1994-11-06,2012-11-06,-11950,50.718685831622174,0,0.36561901224687476,0,0,0,0,1,0
6,3,69,1,2,2,0,8,White,4,6,1,1,1,1,1,100,15,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,-1.8795752356617481,0.9891219875531179,0.3880076081374755,4,3,1,3,5,1,4,Democrat,1,11,1994-11-06,2012-11-06,-15824,61.32511978097194,0,0.8810844568884442,0,0,0,0,0,0
6,1,33,5,2,2,1,11,White,6,5,1,0,2,NA,3,20,70,-0.5605616145111023,-0.4082399484297345,0.573083703561271,-1.1200103352027624,-0.7880848321077437,0.4758983147661229,-0.34624101076783853,2,2,1,3,4,2,4,Independent,NA,19,1994-11-06,2012-11-06,-2789,25.637234770704996,0,0.6983769724704445,0,0,0,0,0,0
6,1,67,7,2,2,0,18,White,6,1,1,NA,2,2,3,0,100,-2.0689819590137044,-0.4082399484297345,-2.0975306846718307,0.965379884379451,-1.8795752356617481,-2.090220049168852,-0.34624101076783853,3,2,1,2,2,2,1,Republican,1,14,1994-11-06,2012-11-06,-15271,59.81108829568789,0,0.486475107114876,0,0,0,0,0,0
6,3,63,7,4,6,0,3,White,6,1,1,1,1,2,3,0,85,-2.0689819590137044,0.7207302104367574,0.573083703561271,0.965379884379451,-1.8795752356617481,0.4758983147661229,1.1222562270427896,2,3,1,3,2,2,2,Republican,1,16,1994-11-06,2012-11-06,-13474,54.8911704312115,0,0.7794084024784961,0,0,0,0,0,0
6,3,69,7,4,6,1,8,White,6,7,1,1,2,2,3,0,70,-0.5605616145111023,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-1.5769963763818573,-1.8147382485784667,1,3,2,4,5,2,1,Republican,1,2,1994-11-06,2012-11-06,-15680,60.930869267624914,0,0.7541556013470402,0,0,0,0,0,0
6,3,32,6,4,6,0,13,White,4,6,1,1,1,2,3,10,90,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,0.965379884379451,-0.24233963033074155,0.4758983147661229,-1.8147382485784667,2,4,1,3,2,1,4,Republican,1,1,1994-11-06,2012-11-06,-2349,24.432580424366872,0,0.7107223137896703,0,0,0,0,0,0
6,3,48,4,3,3,0,4,White,3,1,1,NA,1,2,3,30,30,0.1936485577401988,0.7207302104367574,0.573083703561271,0.965379884379451,0.3034055714462606,0.4758983147661229,1.1222562270427896,3,1,1,1,5,1,7,Independent,NA,12,1994-11-06,2012-11-06,-8182,40.40246406570842,0,0.9365468434040971,0,0,0,0,0,0
6,3,45,2,3,3,0,20,Hispanic,4,2,1,0,1,NA,3,30,70,-1.3147717867624034,-1.5372101072962265,-0.7622234905552797,-0.07731522541165571,0.3034055714462606,0.9891219875531179,-0.34624101076783853,1,2,1,2,3,1,3,Democrat,0,1,1994-11-06,2012-11-06,-7068,37.35249828884326,0,0.6195824093211233,0,1,0,0,0,0
6,1,57,NA,5,7,0,19,White,4,7,1,NA,NA,1,3,60,60,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-0.5505490308078672,-1.8147382485784667,1,2,1,2,5,1,4,NA,NA,8,1994-11-06,2012-11-06,-11594,49.74401095140315,0,0.8564262268967858,0,0,0,0,0,0
6,1,47,1,4,6,1,20,White,2,2,NA,1,NA,1,NA,85,15,0.9478587299914999,-0.4082399484297345,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,0.3880076081374755,3,3,1,4,5,1,7,Democrat,NA,7,1994-11-06,2012-11-06,-7973,39.83025325119781,0,0.9125654281633607,0,0,0,0,0,0
6,3,57,7,3,3,1,10,White,6,7,0,NA,NA,NA,3,30,70,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.3034055714462606,-1.5769963763818573,0.3880076081374755,1,3,1,3,5,1,5,Republican,1,10,1994-11-06,2012-11-06,-11380,49.158110882956876,0,0.8544577110340021,0,0,0,0,0,0
6,1,56,2,3,3,1,20,White,3,1,1,1,1,1,1,60,30,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,4,1,4,5,1,7,Democrat,1,27,1994-11-06,2012-11-06,-10967,48.02737850787132,0,1,0,0,0,0,0,0
6,1,30,7,2,2,0,17,White,6,6,0,NA,NA,NA,3,15,85,-1.3147717867624034,-0.4082399484297345,-0.7622234905552797,-2.162705444993869,0.3034055714462606,-0.5505490308078672,-1.0804896296731525,1,2,2,2,4,2,1,Republican,1,24,1994-11-06,2012-11-06,-1504,22.119096509240247,0,0.5468254604618132,0,0,0,0,0,0
6,1,NA,2,3,5,0,10,White,3,1,0,NA,NA,1,1,60,15,0.9478587299914999,0.7207302104367574,-0.7622234905552797,-1.1200103352027624,NA,0.4758983147661229,-0.34624101076783853,3,3,1,4,5,NA,NA,Democrat,1,7,1994-11-06,2012-11-06,NA,NA,NA,NA,0,0,0,0,0,0
6,3,70,2,5,7,1,8,White,2,2,1,1,1,1,1,65,5,0.9478587299914999,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.3034055714462606,0.9891219875531179,0.3880076081374755,4,3,1,3,5,1,6,Democrat,1,3,1994-11-06,2012-11-06,-16135,62.17659137577002,0,0.8148840467992441,0,0,0,0,0,0
6,3,55,2,4,6,1,20,White,4,1,1,NA,2,1,1,60,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.4758983147661229,0.3880076081374755,3,2,1,4,5,2,7,Democrat,1,15,1994-11-06,2012-11-06,-10644,47.14305270362765,0,0.9603116506672683,0,0,0,0,0,0
6,3,59,NA,5,7,0,20,White,2,1,1,NA,1,1,1,60,0,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,-1.8795752356617481,0.9891219875531179,1.1222562270427896,3,3,1,3,4,1,7,NA,NA,5,1994-11-06,2012-11-06,-12054,51.00342231348392,0,0.9055931819934634,0,0,0,0,0,0
6,3,80,2,4,6,1,11,White,1,7,1,NA,1,1,1,70,15,-0.5605616145111023,0.7207302104367574,-0.7622234905552797,0.965379884379451,0.8491507732232628,0.9891219875531179,0.3880076081374755,5,4,1,4,5,2,7,Democrat,1,4,1994-11-06,2012-11-06,-19817,72.25735797399042,0,0.8510339591589599,0,0,0,0,0,0
6,3,69,NA,3,4,1,12,White,3,1,1,1,1,NA,NA,70,40,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,0.3880076081374755,3,2,1,2,5,2,5,NA,NA,3,1994-11-06,2012-11-06,-15923,61.596167008898014,0,0.942673675993594,0,0,0,0,0,0
6,3,25,6,3,3,1,9,White,5,7,0,1,NA,1,1,60,60,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.3034055714462606,0.4758983147661229,0.3880076081374755,3,3,2,4,5,2,5,Republican,0,25,1994-11-06,2012-11-06,80,17.782340862423,1,0.7637487340243712,0,0,0,0,0,0
6,3,55,7,2,2,1,4,White,6,1,1,1,2,2,3,15,70,-2.0689819590137044,-1.5372101072962265,-2.0975306846718307,-1.1200103352027624,-0.24233963033074155,-2.090220049168852,-0.34624101076783853,2,4,1,3,3,1,1,Republican,1,8,1994-11-06,2012-11-06,-10894,47.827515400410675,0,0.3948675940435721,0,0,0,0,0,0
6,3,60,1,5,7,0,15,White,2,1,1,NA,1,1,1,100,15,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,-1.8795752356617481,0.9891219875531179,1.1222562270427896,4,2,1,2,5,1,7,Democrat,1,12,1994-11-06,2012-11-06,-12504,52.23545516769336,0,0.9384107808948503,0,0,0,0,0,0
6,3,44,NA,4,6,1,19,Asian,2,1,1,NA,1,2,3,40,70,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.3034055714462606,0.9891219875531179,1.1222562270427896,5,3,1,4,5,1,1,NA,NA,23,1994-11-06,2012-11-06,-6831,36.70362765229295,0,0.98768215617897,0,0,1,0,0,0
6,1,30,7,3,5,0,7,White,99,7,0,0,NA,NA,3,0,85,-0.5605616145111023,0.7207302104367574,0.573083703561271,-1.1200103352027624,-0.7880848321077437,-1.5769963763818573,-0.34624101076783853,2,4,2,4,2,2,3,Republican,1,18,1994-11-06,2012-11-06,-1663,22.55441478439425,0,0.7005843222912151,0,0,0,0,0,0
6,3,80,6,4,6,1,13,White,6,7,1,NA,2,2,3,0,60,-0.5605616145111023,-0.4082399484297345,0.573083703561271,-0.07731522541165571,0.3034055714462606,-0.5505490308078672,-0.34624101076783853,1,2,1,3,5,1,2,Republican,1,8,1994-11-06,2012-11-06,-19905,72.49828884325804,0,0.7254710105584666,0,0,0,0,0,0
6,3,44,6,3,3,0,21,White,6,1,1,NA,2,2,3,0,60,-0.5605616145111023,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,0.3880076081374755,1,3,1,2,5,2,4,Republican,1,11,1994-11-06,2012-11-06,-6569,35.98631074606434,0,0.9035798978006598,0,0,0,0,0,0
6,1,73,NA,5,7,1,NA,White,99,1,1,1,1,NA,1,40,15,0.9478587299914999,0.7207302104367574,-0.7622234905552797,-0.07731522541165571,-1.8795752356617481,0.9891219875531179,0.3880076081374755,3,3,1,4,5,NA,6,NA,NA,24,1994-11-06,2012-11-06,-17119,64.870636550308,0,0.8285385182467443,0,0,0,0,0,0
6,3,78,1,5,8,1,22,White,2,1,1,NA,1,1,1,75,0,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,0.3880076081374755,3,2,NA,4,5,1,7,Democrat,1,17,1994-11-06,2012-11-06,-19074,70.22313483915127,0,0.942673675993594,0,0,0,0,0,0
6,1,23,1,4,6,0,10,White,2,6,0,NA,NA,1,3,85,0,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,0.9891219875531179,0.3880076081374755,3,3,1,3,5,2,7,Democrat,0,26,1994-11-06,2012-11-06,1116,14.94592744695414,1,0.755290513525953,0,0,0,0,0,0
6,3,77,7,3,4,1,5,White,2,4,1,1,2,2,3,0,100,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,0.965379884379451,-1.8795752356617481,-0.5505490308078672,-1.8147382485784667,2,3,1,3,1,1,1,Republican,1,23,1994-11-06,2012-11-06,-18734,69.29226557152636,0,0.6434095338711557,0,0,0,0,0,0
6,3,25,2,4,6,0,8,White,4,2,0,1,NA,1,1,50,20,0.1936485577401988,0.7207302104367574,0.573083703561271,0.965379884379451,0.3034055714462606,-0.03732535802087215,-1.0804896296731525,2,3,1,3,5,1,7,Democrat,1,10,1994-11-06,2012-11-06,246,17.32785763175907,1,0.8478410438613271,0,0,0,0,0,0
6,1,40,2,3,4,1,15,White,4,1,NA,1,NA,2,3,50,70,-2.0689819590137044,0.7207302104367574,0.573083703561271,-1.1200103352027624,-1.8795752356617481,-0.5505490308078672,-1.0804896296731525,1,4,1,3,3,1,NA,Democrat,0,19,1994-11-06,2012-11-06,-5345,32.63518138261465,0,0.6098877809052398,0,0,0,0,0,0
6,3,45,NA,4,6,1,19,Black,5,1,1,NA,1,NA,1,40,30,0.1936485577401988,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.3034055714462606,-1.063772703594862,1.1222562270427896,3,3,1,4,5,1,7,NA,NA,8,1994-11-06,2012-11-06,-6969,37.08145106091718,0,0.85819037181957325,1,0,0,0,0,0
6,1,47,7,5,7,0,22,White,6,1,1,1,2,2,3,0,85,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,-0.5505490308078672,-1.0804896296731525,2,3,2,4,5,2,3,Republican,1,11,1994-11-06,2012-11-06,-7696,39.07186858316222,0,0.696689879179938,0,0,0,0,0,0
6,3,64,7,3,5,1,7,White,6,1,1,1,2,NA,3,0,70,0.9478587299914999,0.7207302104367574,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,0.9891219875531179,-0.34624101076783853,2,2,1,4,3,2,2,Republican,1,24,1994-11-06,2012-11-06,-13953,56.20260095824778,0,0.8656190122468747,0,0,0,0,0,0
6,3,45,5,3,3,0,19,Other,4,1,1,NA,NA,NA,3,15,30,0.1936485577401988,-0.4082399484297345,0.573083703561271,0.965379884379451,0.3034055714462606,-0.03732535802087215,-0.34624101076783853,3,2,1,3,4,1,6,Independent,NA,18,1994-11-06,2012-11-06,-6898,36.8870636550308,0,0.8094239222347261,0,0,0,0,1,0
6,3,35,1,4,6,0,11,Black,99,7,1,1,1,1,1,85,30,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.4758983147661229,0.3880076081374755,2,2,1,4,2,2,7,Democrat,1,28,1994-11-06,2012-11-06,-3265,26.940451745379878,0,0.9274940517658815,1,0,0,0,0,0
6,3,76,7,4,6,0,14,White,6,4,1,NA,NA,2,3,15,85,-0.5605616145111023,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-2.090220049168852,-0.34624101076783853,3,4,2,3,3,2,4,Republican,1,6,1994-11-06,2012-11-06,-18385,68.33675564681725,0,0.7879934273293664,0,0,0,0,0,0
6,3,58,5,4,6,0,20,White,5,7,0,0,NA,NA,3,60,60,-0.5605616145111023,-0.4082399484297345,0.573083703561271,-2.162705444993869,0.3034055714462606,0.4758983147661229,-1.0804896296731525,3,3,2,4,3,2,5,Independent,NA,2,1994-11-06,2012-11-06,-11753,50.17932922655715,0,0.6656863361060983,0,0,0,0,0,0
6,3,48,7,2,2,1,19,White,6,1,1,NA,2,2,3,15,85,0.9478587299914999,-0.4082399484297345,-0.7622234905552797,0.965379884379451,-2.4253204374387503,0.9891219875531179,-0.34624101076783853,2,4,1,4,3,1,3,Republican,1,27,1994-11-06,2012-11-06,-8075,40.10951403148528,0,0.7616037014904619,0,0,0,0,0,0
6,3,42,2,5,7,0,14,Hispanic,4,2,1,NA,1,1,1,70,50,0.1936485577401988,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.3034055714462606,0.9891219875531179,0.3880076081374755,3,3,1,3,4,1,6,Democrat,1,25,1994-11-06,2012-11-06,-6070,34.620123203285424,0,0.8944001436254034,0,1,0,0,0,0
6,1,28,NA,4,6,1,8,White,1,1,1,NA,1,1,1,30,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,3,1,1,3,5,1,7,NA,NA,26,1994-11-06,2012-11-06,-833,20.281998631074607,0,1,0,0,0,0,0,0
6,3,56,7,5,7,1,21,Hispanic,7,1,1,1,2,2,3,0,50,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,-1.8147382485784667,1,2,1,2,1,2,1,Republican,1,28,1994-11-06,2012-11-06,-10996,48.106776180698155,0,0.901965099579923,0,1,0,0,0,0
6,1,43,5,3,5,0,15,White,4,6,1,NA,1,2,1,30,50,NA,0.7207302104367574,0.573083703561271,0.965379884379451,NA,-2.090220049168852,-0.34624101076783853,1,1,1,2,5,1,5,Independent,NA,5,1994-11-06,2012-11-06,-6514,35.83572895277207,0,NA,0,0,0,0,0,0
